imdb id,budget,revenue,certification
tt0420958,0.0,0.0,
tt0421051,0.0,0.0,
tt0421065,0.0,0.0,
tt0421146,0.0,0.0,PG-13
tt0421277,0.0,0.0,
tt0421603,0.0,0.0,
tt0421697,0.0,0.0,
tt0421869,0.0,0.0,PG-13
tt0421960,0.0,0.0,
tt0422029,420000.0,0.0,
tt0422091,1500000.0,12000000.0,PG
tt0422309,10000000.0,0.0,R
tt0422419,20000.0,0.0,R
tt0422462,0.0,0.0,
tt0422491,0.0,0.0,NR
tt0422498,0.0,0.0,
tt0422532,0.0,0.0,
tt0422621,0.0,0.0,
tt0422779,2000000.0,0.0,NC-17
tt0422852,0.0,0.0,
tt0422907,0.0,14087.0,
tt0422950,0.0,0.0,
tt0423176,0.0,0.0,
tt0423195,0.0,0.0,
tt0423277,0.0,0.0,
tt0423310,0.0,0.0,
tt0423433,0.0,0.0,
tt0423800,0.0,0.0,
tt0423866,0.0,3403957.0,
tt0423868,0.0,0.0,
tt0423869,0.0,0.0,
tt0423996,0.0,0.0,
tt0424021,0.0,0.0,
tt0424029,0.0,0.0,
tt0424131,600000.0,0.0,
tt0424227,0.0,0.0,
tt0424229,0.0,0.0,
tt0424237,0.0,0.0,
tt0424238,0.0,0.0,PG-13
tt0424273,0.0,0.0,
tt0424318,0.0,0.0,
tt0424326,0.0,0.0,
tt0424365,0.0,25280.0,
tt0424430,0.0,0.0,
tt0424433,0.0,0.0,
tt0424434,0.0,0.0,
tt0424448,0.0,0.0,
tt0424472,0.0,0.0,NR
tt0424757,0.0,0.0,
tt0424797,450000.0,0.0,
tt0424856,0.0,0.0,R
tt0424873,0.0,0.0,
tt0424888,0.0,0.0,
tt0425056,0.0,0.0,
tt0425133,0.0,0.0,
tt0425170,0.0,0.0,
tt0425218,0.0,0.0,
tt0425298,0.0,0.0,PG
tt0425483,0.0,0.0,
tt0425528,30000.0,0.0,
tt0425622,0.0,0.0,
tt0425650,0.0,0.0,
tt0426154,0.0,0.0,
tt0426155,0.0,0.0,
tt0426173,0.0,0.0,
tt0426196,0.0,0.0,
tt0426213,0.0,0.0,
tt0426260,0.0,0.0,
tt0426275,0.0,0.0,
tt0426315,0.0,0.0,
tt0426547,0.0,0.0,
tt0426573,0.0,0.0,
tt0426597,80.0,0.0,
tt0427086,0.0,0.0,
tt0427314,0.0,0.0,
tt0427411,0.0,0.0,
tt0427698,0.0,0.0,
tt0427706,0.0,0.0,
tt0427711,0.0,0.0,
tt0427868,0.0,0.0,
tt0428275,0.0,0.0,
tt0428278,0.0,0.0,
tt0428287,6.0,0.0,
tt0428609,0.0,0.0,
tt0428725,0.0,0.0,
tt0428825,0.0,0.0,
tt0428865,0.0,0.0,PG-13
tt0428870,4200000.0,0.0,
tt0429106,0.0,0.0,
tt0429203,0.0,0.0,
tt0429562,0.0,0.0,
tt0429683,0.0,0.0,
tt0429718,0.0,0.0,
tt0429980,0.0,0.0,
tt0430063,0.0,0.0,R
tt0430065,0.0,0.0,
tt0430568,0.0,0.0,
tt0430651,0.0,0.0,
tt0430746,0.0,0.0,
tt0430772,0.0,0.0,
tt0430814,0.0,0.0,
tt0431087,0.0,0.0,
tt0431091,50000.0,3917.0,
tt0431715,0.0,0.0,
tt0431721,0.0,0.0,
tt0431733,0.0,0.0,
tt0431736,0.0,0.0,
tt0431768,0.0,0.0,
tt0431892,0.0,354641.0,
tt0432252,0.0,0.0,
tt0432385,0.0,0.0,
tt0432536,0.0,0.0,
tt0432582,0.0,0.0,
tt0433341,0.0,0.0,
tt0433369,0.0,0.0,
tt0433605,2000000.0,490000.0,
tt0433969,0.0,0.0,R
tt0434131,0.0,0.0,
tt0434147,0.0,0.0,
tt0434179,0.0,0.0,
tt0434762,0.0,0.0,
tt0434951,0.0,0.0,
tt0435091,0.0,0.0,
tt0435181,0.0,0.0,
tt0435202,0.0,0.0,
tt0435224,1523280.0,0.0,
tt0435286,0.0,34300000.0,PG
tt0435434,0.0,18758613.0,
tt0435437,0.0,0.0,
tt0435505,0.0,0.0,NR
tt0435550,0.0,0.0,
tt0435610,0.0,0.0,
tt0435635,0.0,0.0,PG
tt0435668,0.0,0.0,
tt0435689,9000.0,0.0,
tt0435691,0.0,0.0,PG
tt0435692,0.0,0.0,NR
tt0435780,0.0,0.0,
tt0435931,0.0,0.0,
tt0436053,0.0,0.0,
tt0436374,0.0,0.0,
tt0436399,2000.0,0.0,
tt0436455,0.0,0.0,NR
tt0436570,0.0,0.0,
tt0436660,0.0,0.0,
tt0436774,10000.0,0.0,
tt0436833,0.0,0.0,
tt0436869,0.0,0.0,
tt0436886,0.0,0.0,
tt0437872,0.0,0.0,
tt0438065,0.0,0.0,
tt0438299,0.0,0.0,
tt0438388,0.0,0.0,
tt0439043,0.0,0.0,
tt0439152,0.0,0.0,
tt0439217,0.0,0.0,
tt0439477,0.0,0.0,
tt0439532,100000.0,0.0,
tt0439533,0.0,0.0,
tt0439695,0.0,0.0,
tt0439713,0.0,0.0,
tt0439785,0.0,0.0,
tt0439874,0.0,0.0,
tt0439884,0.0,0.0,
tt0440270,0.0,0.0,
tt0440361,0.0,0.0,
tt0440445,0.0,0.0,
tt0440532,0.0,0.0,
tt0440543,0.0,0.0,
tt0440595,0.0,0.0,
tt0440803,125000.0,0.0,
tt0440842,0.0,0.0,
tt0440935,0.0,0.0,
tt0441263,0.0,0.0,
tt0441359,0.0,0.0,
tt0441481,0.0,0.0,
tt0441821,0.0,0.0,
tt0441876,0.0,0.0,PG
tt0441913,0.0,0.0,
tt0441970,0.0,0.0,
tt0442247,0.0,0.0,
tt0442286,0.0,0.0,R
tt0442896,0.0,0.0,
tt0442940,0.0,0.0,
tt0443073,0.0,0.0,
tt0443281,0.0,0.0,
tt0444759,0.0,0.0,
tt0444873,0.0,0.0,
tt0444890,0.0,0.0,
tt0445095,0.0,0.0,
tt0445161,0.0,0.0,
tt0445683,0.0,0.0,
tt0445771,5000.0,0.0,
tt0447702,0.0,0.0,
tt0448220,0.0,0.0,
tt0448222,0.0,0.0,
tt0448707,0.0,693832.0,
tt0449519,5000.0,0.0,
tt0449590,0.0,0.0,R
tt0449612,0.0,0.0,
tt0449871,0.0,0.0,
tt0449927,0.0,0.0,
tt0450044,0.0,0.0,
tt0450184,0.0,0.0,
tt0450509,0.0,0.0,
tt0450996,0.0,0.0,
tt0451109,0.0,0.0,
tt0451200,0.0,0.0,
tt0451218,0.0,0.0,
tt0452039,0.0,36613.0,
tt0452041,0.0,0.0,
tt0452062,0.0,0.0,
tt0452065,0.0,0.0,
tt0452128,0.0,0.0,
tt0452310,0.0,0.0,
tt0452445,0.0,0.0,
tt0452766,0.0,0.0,
tt0452769,0.0,0.0,
tt0453127,0.0,0.0,
tt0453317,0.0,0.0,
tt0453369,0.0,0.0,
tt0454619,0.0,0.0,
tt0454625,0.0,0.0,
tt0455976,0.0,0.0,
tt0456069,50000.0,0.0,R
tt0456072,0.0,0.0,
tt0456581,0.0,0.0,
tt0456911,0.0,0.0,
tt0457476,0.0,0.0,
tt0457716,0.0,0.0,
tt0459175,0.0,0.0,
tt0459425,0.0,0.0,G
tt0459427,0.0,0.0,
tt0459429,0.0,0.0,
tt0459430,0.0,0.0,
tt0459998,0.0,0.0,
tt0460571,0.0,0.0,
tt0460747,850000.0,0.0,
tt0461472,1000000.0,0.0,
tt0462429,10000.0,0.0,NR
tt0463392,0.0,0.0,
tt0465554,0.0,0.0,NR
tt0465636,0.0,0.0,
tt0467003,0.0,0.0,
tt0467694,35000.0,0.0,
tt0468071,0.0,0.0,
tt0468774,0.0,0.0,
tt0468777,0.0,0.0,
tt0468862,0.0,0.0,
tt0469782,0.0,0.0,
tt0469881,0.0,0.0,
tt0470132,0.0,0.0,
tt0470402,0.0,0.0,
tt0470536,0.0,0.0,
tt0470555,0.0,0.0,
tt0470575,0.0,0.0,
tt0470582,0.0,0.0,
tt0470913,0.0,0.0,
tt0471414,0.0,0.0,
tt0472458,0.0,0.0,NR
tt0473305,0.0,0.0,
tt0473443,0.0,0.0,R
tt0473658,0.0,0.0,PG-13
tt0475147,1000000.0,0.0,
tt0476680,0.0,17400000.0,PG-13
tt0477438,0.0,0.0,NR
tt0478188,0.0,0.0,
tt0482159,0.0,0.0,
tt0483068,0.0,0.0,
tt0487024,0.0,0.0,
tt0488967,0.0,0.0,R
tt0489532,0.0,0.0,
tt0490496,0.0,0.0,
tt0492820,0.0,0.0,
tt0498297,0.0,0.0,
tt0498813,0.0,0.0,
tt0499255,0.0,0.0,
tt0499354,0.0,0.0,
tt0759911,0.0,0.0,
tt0764234,0.0,0.0,
tt0765850,0.0,0.0,
tt0768148,0.0,0.0,
tt0768812,0.0,0.0,
tt0773137,0.0,0.0,
tt0773747,0.0,0.0,
tt0776792,0.0,0.0,
tt0779719,0.0,0.0,
tt0780064,0.0,0.0,
tt0780179,0.0,0.0,
tt0783719,0.0,0.0,
tt0789768,0.0,0.0,
tt0796350,0.0,0.0,
tt0800091,0.0,0.0,
tt0803019,0.0,0.0,
tt0803049,0.0,0.0,
tt0804235,0.0,0.0,
tt0805605,0.0,0.0,
tt0814004,0.0,0.0,
tt0814138,200000.0,0.0,
tt0815877,0.0,0.0,
tt0817909,0.0,0.0,
tt0818589,0.0,0.0,
tt0819952,0.0,0.0,
tt0825729,0.0,0.0,
tt0834948,1000000.0,0.0,
tt0835824,0.0,0.0,
tt0853189,0.0,0.0,
tt0860537,0.0,0.0,
tt0880622,0.0,0.0,
tt0925235,0.0,0.0,
tt0963183,0.0,0.0,
tt0984067,0.0,0.0,
tt1010435,0.0,13422333.0,PG-13
tt10229924,0.0,0.0,
tt10336776,0.0,0.0,
tt10456218,0.0,0.0,
tt1076821,0.0,0.0,
tt1101039,0.0,0.0,
tt11020196,0.0,0.0,
tt1113809,0.0,0.0,
tt11193062,0.0,0.0,
tt1119629,75000.0,0.0,
tt11252232,0.0,0.0,
tt1130744,0.0,0.0,
tt1133559,0.0,0.0,PG-13
tt1137487,0.0,0.0,
tt1147516,0.0,0.0,
tt11533826,85000.0,0.0,
tt12139764,0.0,0.0,
tt1221199,0.0,0.0,
tt12422780,0.0,0.0,
tt1258181,0.0,0.0,
tt1303232,0.0,0.0,
tt1320182,0.0,0.0,
tt1353175,0.0,0.0,
tt1355212,0.0,0.0,
tt1366257,25000.0,0.0,
tt1375544,0.0,0.0,
tt1390932,0.0,0.0,
tt13989376,0.0,0.0,NR
tt1405776,0.0,0.0,
tt1410033,0.0,0.0,
tt1416731,0.0,0.0,
tt1445134,0.0,0.0,
tt1467299,0.0,0.0,
tt1492973,0.0,0.0,
tt1495929,0.0,0.0,
tt15165236,0.0,0.0,
tt1548539,0.0,0.0,
tt1594974,0.0,0.0,
tt1630326,0.0,0.0,
tt1685584,0.0,0.0,
tt1703131,0.0,0.0,
tt1717204,0.0,0.0,
tt1719665,4245800.0,0.0,
tt1727299,0.0,0.0,
tt1732757,0.0,0.0,
tt1754668,0.0,0.0,
tt1794960,0.0,0.0,
tt18115802,0.0,0.0,
tt1831832,0.0,0.0,
tt1841784,0.0,0.0,
tt1863338,0.0,0.0,
tt1894425,0.0,0.0,
tt1950083,0.0,0.0,
tt1968997,0.0,0.0,
tt1990308,10000.0,0.0,
tt1996429,0.0,0.0,
tt2020056,0.0,0.0,
tt2032521,0.0,0.0,
tt2049596,0.0,0.0,
tt2172955,0.0,0.0,
tt2215481,0.0,0.0,
tt2224914,0.0,0.0,
tt2236600,0.0,0.0,
tt2268481,0.0,0.0,
tt2301438,0.0,0.0,
tt2322342,0.0,0.0,
tt2357319,0.0,0.0,
tt2409306,0.0,0.0,
tt2498782,0.0,0.0,
tt2663788,0.0,0.0,NR
tt2671270,0.0,0.0,NR
tt27524565,0.0,0.0,
tt2931436,0.0,0.0,
tt2966580,0.0,0.0,
tt2981652,0.0,0.0,
tt3032074,0.0,0.0,
tt3099020,0.0,0.0,
tt3141472,0.0,0.0,
tt3305248,9000.0,1000000.0,
tt3325588,0.0,0.0,
tt3341488,0.0,0.0,
tt3673954,0.0,0.0,
tt3681530,0.0,0.0,
tt4219002,0.0,0.0,
tt4318202,0.0,0.0,
tt4687330,0.0,0.0,
tt5490868,10000.0,0.0,NR
tt5564542,0.0,0.0,
tt5626724,0.0,0.0,
tt5914346,0.0,0.0,NR
tt7384002,0.0,0.0,R
tt7521848,50000.0,0.0,R
tt7554314,0.0,0.0,
tt7631398,0.0,0.0,NR
tt8220504,0.0,0.0,
tt8951904,0.0,0.0,
tt9075726,0.0,0.0,
tt9468730,50000.0,50000.0,
tt0088751,350000.0,0.0,
tt0118141,0.0,0.0,NC-17
tt0120667,100000000.0,333535934.0,PG-13
tt0121164,40000000.0,118100000.0,
tt0121766,113000000.0,850000000.0,PG-13
tt0146272,0.0,0.0,NR
tt0160261,0.0,0.0,
tt0160706,0.0,0.0,
tt0179803,0.0,0.0,PG
tt0204322,350000.0,0.0,
tt0216584,0.0,0.0,PG
tt0216746,0.0,0.0,R
tt0219171,0.0,0.0,
tt0222167,0.0,0.0,R
tt0226851,0.0,0.0,
tt0227189,0.0,0.0,
tt0228906,0.0,0.0,
tt0234084,0.0,0.0,
tt0238992,0.0,0.0,
tt0240200,0.0,10422387.0,PG
tt0243462,27000000.0,0.0,PG
tt0244944,0.0,0.0,
tt0251744,0.0,0.0,
tt0257516,35000000.0,19294901.0,PG-13
tt0258901,0.0,0.0,R
tt0263495,0.0,0.0,
tt0264323,3000000.0,0.0,R
tt0267024,20000000.0,0.0,
tt0267506,0.0,0.0,
tt0267891,0.0,40442437.0,PG-13
tt0274509,0.0,0.0,
tt0285175,9000000.0,0.0,R
tt0285682,0.0,0.0,PG-13
tt0288569,0.0,0.0,
tt0290747,5000000.0,1123136.0,R
tt0294806,0.0,225863.0,
tt0294870,40000000.0,31670620.0,PG-13
tt0295590,4500000.0,0.0,PG-13
tt0295605,0.0,0.0,
tt0298903,0.0,0.0,
tt0299135,0.0,0.0,R
tt0299215,0.0,0.0,R
tt0300922,0.0,0.0,PG-13
tt0300996,0.0,0.0,
tt0301036,0.0,0.0,
tt0301265,0.0,0.0,
tt0304356,0.0,0.0,
tt0305858,0.0,0.0,R
tt0309578,2500000.0,0.0,R
tt0310022,0.0,0.0,
tt0310243,0.0,0.0,R
tt0312004,30000000.0,192610372.0,G
tt0315323,0.0,0.0,R
tt0315431,7200000.0,23006533.0,
tt0317132,14000000.0,32645546.0,PG
tt0318081,80000000.0,11665465.0,PG-13
tt0318649,130000000.0,119269486.0,PG-13
tt0318761,0.0,1919197.0,R
tt0320661,130000000.0,218122627.0,R
tt0321463,0.0,0.0,
tt0323001,0.0,0.0,
tt0323629,0.0,0.0,
tt0325651,0.0,0.0,
tt0326367,0.0,0.0,R
tt0326905,80000000.0,10166502.0,R
tt0327498,0.0,0.0,PG
tt0327643,0.0,0.0,
tt0328121,0.0,0.0,PG
tt0329774,60000000.0,71100000.0,PG-13
tt0330373,150000000.0,895921036.0,PG-13
tt0331933,40000000.0,21577624.0,PG-13
tt0332047,30000000.0,50500000.0,PG-13
tt0336392,0.0,0.0,
tt0337573,1900000.0,891133.0,NC-17
tt0337584,0.0,0.0,NR
tt0337610,6000000.0,0.0,R
tt0337646,0.0,0.0,
tt0337656,2500000.0,0.0,R
tt0337678,0.0,0.0,
tt0337735,0.0,0.0,
tt0337887,2000000.0,0.0,
tt0338294,250000.0,0.0,
tt0338427,10284523.0,11588205.0,R
tt0338443,0.0,0.0,
tt0338769,0.0,0.0,
tt0339334,20000000.0,0.0,
tt0339642,3000000.0,0.0,PG-13
tt0339743,0.0,0.0,
tt0340163,52000000.0,77944725.0,R
tt0340321,0.0,0.0,
tt0341569,0.0,0.0,
tt0342258,45000000.0,50871113.0,R
tt0342272,0.0,0.0,
tt0342735,14200000.0,674918.0,
tt0342823,0.0,0.0,
tt0343221,3131855.0,2851888.0,
tt0343603,0.0,0.0,
tt0343996,9600000.0,4386236.0,
tt0345370,0.0,0.0,
tt0346457,70000000.0,7250000.0,
tt0347884,0.0,0.0,
tt0348333,3000000.0,18637690.0,R
tt0348505,0.0,0.0,
tt0349349,150000.0,0.0,NR
tt0350128,0.0,0.0,R
tt0350261,30000000.0,18618284.0,PG-13
tt0351283,75000000.0,542063846.0,PG
tt0351885,0.0,0.0,
tt0352248,88000000.0,108539911.0,PG-13
tt0353324,0.0,0.0,R
tt0354595,0.0,0.0,PG
tt0355295,88000000.0,105300000.0,PG-13
tt0355563,0.0,0.0,
tt0355702,25000000.0,13411957.0,PG-13
tt0356680,19000000.0,92884429.0,PG-13
tt0356910,110000000.0,487287646.0,PG-13
tt0357110,1500000.0,712294.0,R
tt0357182,0.0,0.0,
tt0357277,43000000.0,56681566.0,PG-13
tt0357507,20000000.0,67192859.0,PG-13
tt0357848,125000.0,0.0,
tt0358082,75000000.0,262511490.0,PG
tt0358273,28000000.0,186797986.0,
tt0358294,15000000.0,175563.0,R
tt0359984,6000000.0,0.0,R
tt0360016,1700000.0,12762.0,R
tt0360486,100000000.0,230884728.0,R
tt0360717,207000000.0,562363449.0,PG-13
tt0361089,35000000.0,61746888.0,G
tt0361400,0.0,0.0,NR
tt0361693,0.0,0.0,R
tt0361715,12000000.0,0.0,PG
tt0362165,84000000.0,0.0,PG
tt0362718,0.0,0.0,
tt0363141,0.0,0.0,
tt0363504,750000.0,20149.0,PG-13
tt0363771,180000000.0,745013115.0,PG
tt0363778,0.0,0.0,
tt0363779,0.0,0.0,
tt0364301,0.0,0.0,
tt0364376,0.0,0.0,NR
tt0364556,0.0,0.0,R
tt0364616,0.0,0.0,
tt0365100,0.0,0.0,
tt0365478,0.0,0.0,NR
tt0365479,0.0,0.0,
tt0365485,10000000.0,17297244.0,R
tt0365686,27000000.0,7164778.0,R
tt0365737,50000000.0,93974620.0,R
tt0365847,15000000.0,6669097.0,PG-13
tt0365885,12000000.0,28237488.0,R
tt0366544,0.0,0.0,
tt0366627,29000000.0,21733230.0,
tt0366711,0.0,0.0,
tt0366780,4000000.0,973613.0,PG
tt0367082,0.0,0.0,
tt0367089,1500000.0,11098131.0,
tt0367594,150000000.0,474968763.0,
tt0367652,22000000.0,22400154.0,
tt0368222,0.0,2945242.0,R
tt0368413,0.0,0.0,PG-13
tt0368571,0.0,0.0,
tt0368578,32000000.0,97918663.0,PG
tt0368662,0.0,0.0,
tt0368709,57000000.0,52164016.0,
tt0369022,0.0,0.0,
tt0369048,0.0,0.0,
tt0369053,0.0,0.0,R
tt0369226,20000000.0,12693645.0,R
tt0369258,0.0,0.0,
tt0369366,0.0,0.0,
tt0369441,100000000.0,202026112.0,PG-13
tt0369735,43000000.0,154749918.0,PG-13
tt0369994,0.0,0.0,
tt0371212,0.0,0.0,
tt0371257,50000000.0,8342132.0,R
tt0371405,0.0,0.0,R
tt0371572,0.0,0.0,
tt0371606,150000000.0,314432665.0,G
tt0371675,0.0,0.0,
tt0371724,50000000.0,104478416.0,PG
tt0371739,1000000.0,86872.0,R
tt0371853,0.0,0.0,R
tt0372122,0.0,0.0,R
tt0372237,35000000.0,103121466.0,PG-13
tt0372238,0.0,0.0,
tt0372346,2000000.0,0.0,
tt0372401,0.0,0.0,R
tt0372532,15000000.0,47175038.0,PG-13
tt0372784,150000000.0,374218673.0,PG-13
tt0372907,0.0,0.0,
tt0373416,0.0,0.0,PG-13
tt0373445,0.0,0.0,PG-13
tt0373450,25000000.0,3500000.0,
tt0373469,15000000.0,15785148.0,R
tt0373747,0.0,0.0,R
tt0373760,0.0,0.0,
tt0373908,27000000.0,0.0,PG-13
tt0373926,80000000.0,162944923.0,PG-13
tt0374089,25000000.0,0.0,
tt0374170,7000.0,0.0,
tt0374201,0.0,0.0,
tt0374298,4000000.0,18520000.0,
tt0374536,85000000.0,131426169.0,PG-13
tt0374621,0.0,0.0,
tt0374826,0.0,0.0,
tt0374923,0.0,0.0,
tt0375008,175000.0,0.0,R
tt0375210,10000000.0,91196419.0,PG-13
tt0375222,0.0,0.0,
tt0375611,0.0,733094.0,
tt0376105,30000000.0,90754475.0,PG
tt0376108,45000000.0,16809014.0,PG
tt0376127,0.0,8500000.0,
tt0376181,0.0,0.0,NR
tt0376196,15500000.0,1237615.0,R
tt0376304,0.0,0.0,
tt0376543,0.0,0.0,
tt0376606,0.0,0.0,
tt0376633,0.0,0.0,
tt0376827,0.0,0.0,
tt0377043,0.0,0.0,PG
tt0377070,0.0,0.0,R
tt0377107,20000000.0,7535331.0,PG-13
tt0377109,50000000.0,161451538.0,PG-13
tt0377309,9000000.0,0.0,R
tt0377471,53000000.0,95226116.0,PG-13
tt0377800,11000000.0,4663501.0,
tt0377818,50000000.0,110803676.0,
tt0377864,0.0,0.0,
tt0378109,50000000.0,46117696.0,PG-13
tt0378238,200000.0,0.0,
tt0378565,5000000.0,0.0,R
tt0378715,0.0,0.0,
tt0378854,0.0,0.0,R
tt0379033,0.0,0.0,NR
tt0379240,0.0,0.0,R
tt0379290,0.0,0.0,
tt0379341,0.0,0.0,
tt0379402,0.0,0.0,
tt0379708,9000000.0,0.0,G
tt0379725,7000000.0,49327405.0,R
tt0379786,39000000.0,38869464.0,PG-13
tt0380201,0.0,0.0,R
tt0380389,10000000.0,27610873.0,PG-13
tt0380599,50000000.0,42580321.0,PG-13
tt0380623,0.0,0.0,PG
tt0380635,0.0,0.0,
tt0380817,3500000.0,113783.0,R
tt0380834,0.0,0.0,
tt0381190,0.0,0.0,
tt0381361,18.0,0.0,
tt0381505,0.0,0.0,R
tt0381601,0.0,0.0,R
tt0381690,0.0,0.0,NR
tt0382038,0.0,0.0,
tt0382053,1000000.0,0.0,R
tt0382073,0.0,1306281.0,R
tt0382077,30000000.0,127369981.0,R
tt0382081,0.0,0.0,
tt0382382,0.0,75.0,
tt0382628,30000000.0,68357079.0,
tt0382806,0.0,0.0,
tt0382810,0.0,3248506.0,R
tt0382877,0.0,0.0,
tt0382910,0.0,0.0,
tt0382992,135000000.0,76932943.0,
tt0383222,25000000.0,3650275.0,R
tt0383274,0.0,0.0,
tt0383304,0.0,0.0,
tt0383353,500000.0,0.0,R
tt0383358,0.0,0.0,
tt0383491,0.0,0.0,NR
tt0383518,0.0,0.0,
tt0383648,0.0,0.0,PG-13
tt0383965,0.0,0.0,
tt0384096,0.0,0.0,
tt0384194,0.0,0.0,
tt0384286,1000000.0,10047674.0,PG-13
tt0384573,0.0,0.0,NR
tt0384642,45000000.0,56070433.0,PG
tt0384680,20000000.0,12482775.0,R
tt0384686,16000000.0,4092682.0,
tt0384699,0.0,0.0,
tt0384806,19000000.0,108100000.0,
tt0384929,0.0,0.0,
tt0385002,0.0,3154346.0,
tt0385006,0.0,0.0,
tt0385056,0.0,0.0,
tt0385057,0.0,0.0,R
tt0385307,0.0,101393569.0,PG-13
tt0385560,0.0,118357.0,R
tt0385622,0.0,0.0,NR
tt0385666,28500.0,0.0,
tt0385690,0.0,0.0,PG-13
tt0385700,0.0,0.0,PG-13
tt0385727,0.0,0.0,R
tt0385890,0.0,0.0,R
tt0385933,0.0,0.0,
tt0386140,75000000.0,142400065.0,PG
tt0386421,0.0,300000.0,PG-13
tt0386534,0.0,0.0,
tt0386565,0.0,0.0,
tt0386588,70000000.0,371600000.0,PG-13
tt0386603,0.0,0.0,R
tt0386751,0.0,0.0,
tt0386846,0.0,0.0,
tt0387037,0.0,0.0,
tt0387055,1601792.0,253527.0,
tt0387059,14000000.0,6856989.0,
tt0387126,0.0,0.0,
tt0387131,25000000.0,82468097.0,R
tt0387358,0.0,0.0,R
tt0387514,22000000.0,67900000.0,PG-13
tt0387549,0.0,5642.0,NR
tt0387898,8731048.0,36000000.0,R
tt0388125,0.0,83073883.0,PG-13
tt0388183,15000000.0,4139856.0,
tt0388193,0.0,0.0,
tt0388213,0.0,0.0,R
tt0388287,0.0,1000000.0,NR
tt0388318,2000000.0,0.0,
tt0388377,0.0,0.0,R
tt0388482,32000000.0,89083229.0,PG-13
tt0388500,25000000.0,36351350.0,PG-13
tt0388505,0.0,0.0,
tt0388727,0.0,0.0,
tt0388795,14000000.0,178043761.0,R
tt0388837,0.0,0.0,
tt0388973,0.0,0.0,R
tt0388980,25000000.0,15431177.0,PG
tt0389053,0.0,0.0,
tt0389073,0.0,0.0,
tt0389823,50000.0,0.0,
tt0389957,25000000.0,4165675.0,R
tt0390614,0.0,0.0,
tt0391282,0.0,0.0,
tt0391304,30000000.0,42886719.0,PG-13
tt0391397,0.0,0.0,R
tt0391728,0.0,0.0,R
tt0391877,0.0,0.0,R
tt0392465,12000000.0,84967.0,PG-13
tt0392908,0.0,0.0,R
tt0393109,475000.0,3919254.0,
tt0393162,30000000.0,76669806.0,
tt0393529,0.0,0.0,
tt0393635,0.0,2289000.0,PG-13
tt0393685,0.0,0.0,R
tt0393875,0.0,0.0,PG
tt0395197,50000.0,0.0,
tt0395251,45000000.0,38058335.0,PG-13
tt0395424,0.0,0.0,
tt0395461,0.0,0.0,
tt0395543,1500000.0,0.0,R
tt0395561,0.0,0.0,PG-13
tt0395584,7000000.0,20901859.0,R
tt0395585,6000000.0,0.0,R
tt0395699,56000000.0,198636868.0,PG
tt0395795,0.0,0.0,
tt0395972,35000000.0,25224242.0,R
tt0396096,0.0,0.0,R
tt0396269,40000000.0,288485135.0,R
tt0396273,0.0,0.0,
tt0396535,0.0,0.0,
tt0396587,0.0,0.0,PG-13
tt0396652,25000000.0,27645491.0,G
tt0396688,0.0,0.0,R
tt0396752,25000000.0,123276807.0,PG
tt0396857,0.0,0.0,R
tt0397065,40000000.0,68766121.0,R
tt0397101,43000000.0,93983911.0,PG-13
tt0397103,0.0,0.0,
tt0397401,0.0,0.0,
tt0397436,0.0,0.0,
tt0397530,0.0,0.0,
tt0397535,85000000.0,162242962.0,PG-13
tt0397692,0.0,0.0,
tt0398017,22000000.0,57479076.0,NR
tt0398021,0.0,0.0,
tt0398027,8000000.0,852872.0,R
tt0398033,0.0,0.0,
tt0398165,82000000.0,190320568.0,
tt0398340,0.0,0.0,
tt0398375,70000000.0,88933562.0,PG-13
tt0398712,30000000.0,35294470.0,R
tt0398927,0.0,0.0,NR
tt0398971,0.0,0.0,PG
tt0398982,0.0,0.0,
tt0399006,0.0,0.0,
tt0399048,0.0,0.0,
tt0399146,32000000.0,60740827.0,R
tt0399186,0.0,0.0,
tt0399201,126000000.0,162949164.0,PG-13
tt0399222,0.0,0.0,
tt0399295,50000000.0,72617068.0,R
tt0399327,33000000.0,13485145.0,PG-13
tt0399356,0.0,0.0,
tt0399706,0.0,0.0,
tt0399862,10000000.0,12128105.0,PG-13
tt0400156,2000000.0,0.0,
tt0400237,0.0,0.0,
tt0400497,50000000.0,144146816.0,G
tt0400525,0.0,0.0,R
tt0401085,0.0,3692417.0,NR
tt0401244,0.0,0.0,
tt0401271,0.0,0.0,
tt0401385,650000.0,5361.0,R
tt0401420,0.0,0.0,R
tt0401462,0.0,0.0,R
tt0401559,0.0,9612667.0,
tt0401591,0.0,0.0,
tt0401792,40000000.0,158733820.0,R
tt0401808,0.0,0.0,
tt0401815,4750000.0,206871.0,
tt0402022,62000000.0,53321673.0,PG-13
tt0402057,0.0,92076.0,R
tt0402115,0.0,0.0,
tt0402158,24000000.0,11875866.0,R
tt0402230,0.0,0.0,R
tt0402247,0.0,0.0,
tt0402249,500000.0,0.0,R
tt0402294,30456177.0,0.0,
tt0402399,30000000.0,30536013.0,
tt0402493,0.0,0.0,
tt0402710,0.0,0.0,
tt0402850,14000000.0,541840.0,R
tt0402894,0.0,37691644.0,R
tt0402901,30000000.0,33296457.0,PG-13
tt0402910,30000000.0,7000000.0,R
tt0403016,16000000.0,3344431.0,PG-13
tt0403217,0.0,1928985.0,R
tt0403267,0.0,0.0,R
tt0403360,0.0,0.0,
tt0403455,0.0,0.0,PG-13
